id_number,Title flag,movie_name,year, budget , domestic , international ,rating,storytype,source,production_method,genre,sequel,Release Date,Director,Director FB Like,Actor 1 Name,Actor 1 FB Like,Actor 2 Name,Actor 2 FB Like,Actor 3 Name,Actor 3 FB Like,Total Cast FB Like,Movie FB Like,IMDB Score,directors_avg_bo,actor_1_avg_bo,actor_2_avg_bo,actor_3_avg_bo
232900100,0,The Girl on the Train,2016,45000000,75395035,94932895.00,R,Contemporary Fiction,Fiction Book/Short Story,Live Action,Thriller/Suspense,0,2009-03-18,André Téchiné,25,Catherine Deneuve,963,Ronit Elkabetz,168,Émilie Dequenne,98,1375,120,6,170327930,170327930,170327930,170327930
221780100,0,The Great Wall,2016,150000000,45157105,289393001.00,PG-13,Historical Fiction,Original Screenplay,Live Action,Action,0, , , , , , , , , , , , , ,,,
144240100,0,The Greatest Showman,2016,84000000,116084886,117996787.00,PG,Dramatization,Factual Book/Real Events,Live Action,Musical,0, , , , , , , , , , , , , ,,,
224910100,0,The House,2016,40000000,25584504,5608239.00,R,Contemporary Fiction,Original Screenplay,Live Action,Comedy,0,2011-03-17, , , , , , , , , , , , ,,,
199940100,0,The Huntsman: Winter's War,2016,115000000,48003015,117146287.00,PG-13,Fantasy,Fiction Book/Short Story,Live Action,Action,1, , , , , , , , , , , , , ,,,
216910100,0,The Infiltrator,2016,47500000,15436808,2892845.00,R,Dramatization,Factual Book/Real Events,Live Action,Thriller/Suspense,0, ,Brad Furman,65,Joseph Gilgun,788,Amy Ryan,423,Olympia Dukakis,345,2104,0,7.3,55329139.67,61169036,90470063,18329653
200440100,0,The Jungle Book,2016,175000000,364001123,599900000.00,PG,Fantasy,Fiction Book/Short Story,Animation/Live Action,Adventure,0, ,Jon Favreau,4000,Scarlett Johansson,19000,Bill Murray,13000,Garry Shandling,591,32921,65000,7.8,723409686.3,465751806.4,180523120,963901123
203600100,0,The Legend of Tarzan,2016,180000000,126643061,222500000.00,PG-13,Historical Fiction,Fiction Book/Short Story,Live Action,Adventure,0, ,David Yates,282,Christoph Waltz,11000,Alexander Skarsgård,10000,Casper Crump,103,21175,29000,6.6,742390227.3,279218686,180176371,349143061
217170100,0,The Lego Batman Movie,2016,80000000,175750384,135190613.00,PG,Kids Fiction,Original Screenplay,Animation,Adventure,1, , , , , , , , , , , , , ,,,
208330100,0,The Lego Ninjago Movie,2016,70000000,59281555,63498689.00,PG,Kids Fiction,Original Screenplay,Animation,Adventure,0, , , , , , , , , , , , , ,,,
220270100,0,The Magnificent Seven,2016,90000000,93432655,66335135.00,PG-13,Historical Fiction,Remake,Live Action,Western,0, , , , , , , , , , , , , ,,,
202810100,0,The Nut Job 2: Nutty by Nature,2016,40000000,28370522,29778624.00,PG,Kids Fiction,Fiction Book/Short Story,Animation,Adventure,1, , , , , , , , , , , , , ,,,
234980100,0,The Promise,2016,90000000,8224288,2299805.00,PG-13,Historical Fiction,Original Screenplay,Live Action,Drama,0, ,Kaige Chen,45,Dong-gun Jang,489,Toby Leonard Moore,181,Nicholas Tse,107,949,445,5.6,10524093,9519209,10524093,10524093
221760100,0,The Purge: Election Year,2016,10000000,79042440,39514684.00,R,Science Fiction,Original Screenplay,Live Action,Horror,0, ,James DeMonaco,65,Frank Grillo,798,Joseph Julian Soria,465,Mykelti Williamson,393,2480,0,6.1,118557124,55980873,81107640.5,118557124
238210100,0,The Shallows,2016,13000000,55121623,63766402.00,PG-13,Contemporary Fiction,Original Screenplay,Live Action,Drama,0, ,Jaume Collet-Serra,174,Óscar Jaenada,619,Brett Cullen,350,Sedona Legge,2,971,0,6.8,124625047,58037690.33,79287397,118888025
181340100,0,Trolls,2016,125000000,153707064,191072982.00,PG,Kids Fiction,Original Screenplay,Animation,Adventure,0, , , , , , , , , , , , , ,,,
254570100,0,Tyler Perry's Boo! A Madea Halloween,2016,20000000,73206343,,PG-13,Contemporary Fiction,Live/Live Adaptation,Live Action,Comedy,0, , , , , , , , , , , , , ,,,
219970100,0,Unforgettable,2016,12000000,11368012,4300000.00,R,Contemporary Fiction,Original Screenplay,Live Action,Thriller/Suspense,0, ,0,0,Poppy Montgomery,654,Dylan Walsh,426,Dallas Roberts,405,1906,0,6.7, ,15668012,63624790,15668012
262080100,0,USS Indianapolis: Men of Courage,2016,40000000,,1641255.00,R,Dramatization,Factual Book/Real Events,Live Action,Drama,0, , , , , , , , , , , , , ,,,
248980100,0,Whiskey Tango Foxtrot,2016,35000000,23083334,1832635.00,R,Dramatization,Factual Book/Real Events,Live Action,Comedy,0, , , , , , , , , , , , , ,,,
241820100,0,Why Him?,2016,38000000,60323786,57200000.00,R,Contemporary Fiction,Original Screenplay,Live Action,Comedy,0, , , , , , , , , , , , , ,,,
283400100,0,Wish Upon,2016,12000000,14301505,6442237.00,PG-13,Contemporary Fiction,Original Screenplay,Live Action,Horror,0, , , , , , , , , , , , , ,,,
216880100,0,Wonder,2016,20000000,130058734,120872989.00,PG,Dramatization,Factual Book/Real Events,Live Action,Drama,0, , , , , , , , , , , , , ,,,
200750100,0,X-Men: Apocalypse,2016,178000000,155442489,387300000.00,PG-13,Super Hero,Graphic Novel/Game,Live Action,Action,1, ,Bryan Singer,0,Jennifer Lawrence,34000,Michael Fassbender,13000,Tye Sheridan,1000,49684,54000,7.3,413256007.8,473313777.6,179419263.9,212007091.3
151040100,0,xXx: Return of Xander Cage,2016,85000000,44898413,300216520.00,PG-13,Contemporary Fiction,Original Screenplay,Live Action,Action,1, , , , , , , , , , , , , ,,,
218730100,0,Zootopia,2016,150000000,341268248,678652726.00,PG,Kids Fiction,Original Screenplay,Animation,Adventure,0, , , , , , , , , , , , , ,,,
222630100,0,10 Days in a Madhouse,2015,12000000,14616,,R,Dramatization,Original Screenplay,Live Action,Drama,0, ,Timothy Hines,0,Christopher Lambert,1000,Kelly LeBrock,445,Alexandra Callas,247,2059,26000,7.5,14616,74615985.5,14616,14616
214600100,0,A Hologram for the King,2015,35000000,4212494,7635564.00,R,Contemporary Fiction,Fiction Book/Short Story,Live Action,Drama,0, , , , , , , , , , , , , ,,,
230020100,0,American Ultra,2015,28000000,14439985,15855091.00,R,Contemporary Fiction,Original Screenplay,Live Action,Black Comedy,0, , , , , , , , , , , , , ,,,
133110100,0,Ant-Man,2015,130000000,180202163,339135885.00,PG-13,Super Hero,Graphic Novel/Game,Live Action,Action,0, ,Peyton Reed,235,Judy Greer,2000,Hayley Atwell,2000,T.I.,680,5730,61000,7.4,317018777,349881203.1,436804235.2,238623396.3
179490100,0,Avengers: Age of Ultron,2015,330600000,459005868,949212854.00,PG-13,Super Hero,Graphic Novel/Game,Animation/Live Action,Action,1, ,Joss Whedon,0,Chris Hemsworth,26000,Robert Downey Jr.,21000,Scarlett Johansson,19000,92000,118000,7.5,1463849135,401729397.5,458103938.7,465751806.4
231020100,0,Barbershop: The Next Cut,2015,20000000,54030051,374151.00,PG-13,Contemporary Fiction,Original Screenplay,Live Action,Comedy,0, , , , , , , , , , , , , ,,,
196380100,0,Batman v Superman: Dawn of Justice,2015,250000000,330360194,537800000.00,PG-13,Super Hero,Graphic Novel/Game,Live Action,Action,1, ,Zack Snyder,0,Henry Cavill,15000,Lauren Cohan,4000,Alan D. Purwin,2000,24450,197000,6.9,389940635,335925117.8,468190573,868160194
265190100,0,Bilal: A New Breed of Hero,2015,30000000,,141661.00,PG-13,Dramatization,Factual Book/Real Events,Animation,Adventure,0, , , , , , , , , , , , , ,,,
215920100,0,Billy Lynn's Long Halftime Walk,2015,40000000,1738477,24124981.00,R,Historical Fiction,Fiction Book/Short Story,Live Action,Drama,0, , , , , , , , , , , , , ,,,
245990100,0,Bitter Harvest,2015,21000000,557241,48921.00,R,Historical Fiction,Original Screenplay,Live Action,Drama,0, , , , , , , , , , , , , ,,,
210460100,0,Black Mass,2015,53000000,62575678,36262194.00,R,Dramatization,Factual Book/Real Events,Live Action,Drama,0, ,Scott Cooper,108,Johnny Depp,40000,Benedict Cumberbatch,19000,Adam Scott,3000,63769,44000,7,57136123.5,318217389.1,166485507.3,86605515
230810100,0,Bleed for This,2015,16000000,5083906,1164171.00,R,Dramatization,Factual Book/Real Events,Live Action,Drama,0, , , , , , , , , , , , , ,,,
209460100,0,Bridge of Spies,2015,40000000,72313754,90296719.00,PG-13,Historical Fiction,Original Screenplay,Live Action,Thriller/Suspense,0, ,Steven Spielberg,14000,Tom Hanks,15000,Mark Rylance,535,Amy Ryan,423,16944,55000,7.6,325538267.2,348690950.1,125386663,90470063
215960100,0,By the Sea,2015,20000000,538460,3189286.00,R,Historical Fiction,Original Screenplay,Live Action,Drama,0, ,Angelina Jolie Pitt,11000,Brad Pitt,11000,Angelina Jolie Pitt,11000,Melvil Poupaud,188,22319,0,5.3,55921587.67,187467695.6,362238441.3,3727746
196480100,0,Chappie,2015,49000000,31569268,73432788.00,R,Science Fiction,Original Screenplay,Live Action,Action,0, ,Neill Blomkamp,662,Hugh Jackman,20000,Sharlto Copley,2000,Jose Pablo Cantillo,502,23051,67000,6.9,201215859.3,246643677.4,340546078.3,89154868.67
234550100,0,Collateral Beauty,2015,36000000,31016021,54299049.00,PG-13,Contemporary Fiction,Original Screenplay,Live Action,Drama,0, , , , , , , , , , , , , ,,,
218170100,0,Collide,2015,29200000,2280004,2998515.00,PG-13,Contemporary Fiction,Original Screenplay,Live Action,Action,0, , , , , , , , , , , , , ,,,
222880100,0,Concussion,2015,35000000,34531832,15831958.00,PG-13,Dramatization,Factual Book/Real Events,Live Action,Drama,0, ,Peter Landesman,15,Will Smith,10000,Eddie Marsan,979,Albert Brooks,745,13371,23000,7.1,50363790,393883319.3,297190046.8,307502765.8
224130100,0,Creed,2015,37000000,109767581,63800000.00,PG-13,Contemporary Fiction,Original Screenplay,Live Action,Drama,1, ,Ryan Coogler,0,Sylvester Stallone,13000,Phylicia Rashad,597,Graham McTavish,531,15106,70000,7.7,173567581,164455829.1,173567581,74690319.67
220210100,0,Criminal,2015,31500000,14708696,24062566.00,R,Science Fiction,Original Screenplay,Live Action,Action,0, ,Ariel Vromen,34,Gary Oldman,10000,Jordi Mollà,877,Doug Cockle,24,10910,0,6.3,21197435.5,241813574.3,89741950,38771262
199200100,0,Crimson Peak,2015,55000000,31090320,44376275.00,R,Contemporary Fiction,Original Screenplay,Live Action,Horror,0, , , , , , , , , , , , , ,,,
232350100,0,Daddy's Home,2015,50000000,150357137,92400000.00,PG-13,Contemporary Fiction,Original Screenplay,Live Action,Comedy,0, , , , , , , , , , , , , ,,,
213250100,0,Deepwater Horizon,2015,156000000,61433527,61497687.00,PG-13,Dramatization,Factual Book/Real Events,Live Action,Drama,0, , , , , , , , , , , , , ,,,
214610100,0,Dirty Grandpa,2015,11500000,35593113,69648297.00,R,Contemporary Fiction,Original Screenplay,Live Action,Comedy,0, ,Dan Mazer,11,Robert De Niro,22000,Zoey Deutch,851,Jason Mantzoukas,411,24063,11000,6,105241410,87957310.63,82762143,105241410
226600100,0,Eddie the Eagle,2015,23000000,15789389,29331788.00,PG-13,Dramatization,Factual Book/Real Events,Live Action,Drama,0, ,Dexter Fletcher,452,Hugh Jackman,20000,Taron Egerton,732,Tim McInnerny,141,21195,15000,7.5,45121177,246643677.4,45121177,104830418.5
145960100,0,Entourage,2015,30000000,32363404,13861922.00,R,Contemporary Fiction,TV,Live Action,Comedy,0, ,0,0,Debi Mazar,680,Kevin Connolly,638,Kevin Dillon,576,2867,0,8.5, ,48164567,53300786.5,84219205.5
203040100,0,Everest,2015,65000000,43309450,178353226.00,PG-13,Dramatization,Factual Book/Real Events,Live Action,Thriller/Suspense,0, ,Baltasar Kormákur,175,Michael Kelly,963,Martin Henderson,580,Tom Goodman-Hill,221,2131,40000,7.1,150854182,146412434.5,147730698,221662676
210050100,0,Ex Machina,2015,13000000,25440971,13535826.00,R,Science Fiction,Original Screenplay,Live Action,Thriller/Suspense,0, ,Alex Garland,232,Elina Alminas,149,Sonoya Mizuno,145,Corey Johnson,123,430,109000,7.7,38976797,38976797,38976797,38976797
226880100,0,Eye in the Sky,2015,13000000,18704596,16211532.00,R,Contemporary Fiction,Original Screenplay,Live Action,Thriller/Suspense,0,2007-06-21, , , , , , , , , , , , ,,,
185150100,0,Fantastic Four,2015,120000000,56117548,111860048.00,PG-13,Super Hero,Graphic Novel/Game,Live Action,Action,0, ,Josh Trank,128,Tim Blake Nelson,596,Reg E. Cathey,360,Tim Heidecker,78,1261,41000,4.3,145829693,51228531.75,86215181,167977596
189810100,0,Finding Dory,2015,200000000,486295561,536321815.00,PG,Kids Fiction,Original Screenplay,Animation,Adventure,1, , , , , , , , , , , , , ,,,
204290100,0,Focus,2015,65000000,53862963,105200000.00,PG-13,Contemporary Fiction,Original Screenplay,Live Action,Romantic Comedy,0, ,Glenn Ficarra,43,Will Smith,10000,Adrian Martinez,806,Gerald McRaney,523,11943,23000,6.6,159062963,393883319.3,115860431.7,100061190.5
223800100,0,Free Fire,2015,10000000,1799322,1994417.00,R,Historical Fiction,Original Screenplay,Live Action,Action,0, , , , , , , , , , , , , ,,,
146240100,0,Free State of Jones,2015,50000000,20810036,2342026.00,R,Historical Fiction,Factual Book/Real Events,Live Action,Drama,0, ,Gary Ross,378,Matthew McConaughey,11000,Donald Watkins,552,Jessica Collins,303,12786,10000,6.7,350537720.5,165049698.2,23152062,23152062
230820100,0,Genius,2015,17000000,1361045,4292131.00,PG-13,Dramatization,Factual Book/Real Events,Live Action,Drama,0, , , , , , , , , , , , , ,,,
204300100,0,Get Hard,2015,40000000,90411453,16100000.00,R,Contemporary Fiction,Original Screenplay,Live Action,Comedy,0, ,Etan Cohen,164,Will Ferrell,8000,Alison Brie,2000,Craig T. Nelson,723,12556,14000,6,106511453,153349415.7,164290036.4,141051236.8
201660100,0,Gods of Egypt,2015,140000000,31153464,102400000.00,PG-13,Fantasy,Original Screenplay,Live Action,Adventure,0, ,Alex Proyas,295,Gerard Butler,18000,Elodie Yung,934,Bryan Brown,284,19769,24000,5.5,160001890.5,160012953.1,254647084.5,174317137
204360100,0,Goosebumps,2015,58000000,80069458,78835866.00,PG,Fantasy,Fiction Book/Short Story,Animation/Live Action,Horror,0, ,Rob Letterman,11,Odeya Rush,2000,Dylan Minnette,1000,Ken Marino,543,5497,35000,6.4,257536850.7,107077241.5,100192675,126703075
218060100,0,"Hail, Caesar!",2015,22000000,30080225,34091194.00,PG-13,Historical Fiction,Original Screenplay,Live Action,Comedy,0, ,Ethan Coen,1000,Scarlett Johansson,19000,Channing Tatum,17000,Alden Ehrenreich,1000,38494,23000,6.4,136322128.4,465751806.4,133407955.8,45496402.67
232060100,0,Hands of Stone,2015,20000000,4712792,319221.00,R,Dramatization,Factual Book/Real Events,Live Action,Drama,0, ,Jonathan Jakubowicz,23,Robert De Niro,22000,Jurnee Smollett-Bell,2000,Edgar Ramírez,897,27425,0,7.2,5032013,87957310.63,25583713.33,159942168.3
207580100,0,Hot Pursuit,2015,35000000,34580201,11100000.00,PG-13,Contemporary Fiction,Original Screenplay,Live Action,Comedy,0, ,Anne Fletcher,98,Jim Gaffigan,472,Richard T. Jones,328,Michael Mosley,253,1679,0,5.1,134584310.8,33130735.67,45680201,45680201
184100100,0,Hotel Transylvania 2,2015,80000000,169700110,301051288.00,PG,Kids Fiction,Original Screenplay,Animation,Adventure,1, ,Genndy Tartakovsky,266,Steve Buscemi,12000,Adam Sandler,11000,Fran Drescher,859,26839,16000,6.7,424628605,206975231,208444871.5,470751398
204350100,0,How to be Single,2015,37000000,46843513,52752419.00,R,Contemporary Fiction,Fiction Book/Short Story,Live Action,Romantic Comedy,0, ,Christian Ditter,11,Alison Brie,2000,Damon Wayans Jr.,756,Nicholas Braun,591,4882,15000,6.1,99595932,164290036.4,261272173.7,83362988.5
226900100,0,In Dubious Battle,2015,15000000,,214182.00,R,Historical Fiction,Fiction Book/Short Story,Live Action,Drama,0, , , , , , , , , , , , , ,,,
193720100,0,Independence Day: Resurgence,2015,165000000,103144286,284500000.00,PG-13,Science Fiction,Original Screenplay,Live Action,Action,1, ,Roland Emmerich,776,Vivica A. Fox,890,Sela Ward,812,Judd Hirsch,535,3233,67000,5.5,202966727.3,387644286,261813012,269033616
193830100,0,Inside Out,2015,175000000,356461711,497245870.00,PG,Kids Fiction,Original Screenplay,Animation,Adventure,0,2011-09-27,Pete Docter,0,Amy Poehler,1000,Mindy Kaling,767,Phyllis Smith,384,2944,118000,8.3,792585479,298682618,357707582.3,534578289
200270100,0,Insidious Chapter 3,2015,10000000,52218558,68459886.00,PG-13,Contemporary Fiction,Original Screenplay,Live Action,Horror,0, , , , , , , , , , , , , ,,,
208840100,0,Joy,2015,60000000,56451232,44682827.00,PG-13,Dramatization,Factual Book/Real Events,Live Action,Drama,0,2010-04-08,David O. Russell,737,Jennifer Lawrence,34000,Robert De Niro,22000,Bradley Cooper,14000,75793,24000,6.6,144964526,473313777.6,87957310.63,244882066.7
118060100,0,Jurassic World,2015,215000000,652198010,1019442583.00,PG-13,Science Fiction,Fiction Book/Short Story,Live Action,Action,1, ,Colin Trevorrow,365,Bryce Dallas Howard,3000,Judy Greer,2000,Omar Sy,1000,8458,150000,7,1671640593,464716172.8,349881203.1,572010061
214450100,0,Krampus,2015,15000000,42725475,19062918.00,PG-13,Fantasy,Original Screenplay,Live Action,Black Comedy,0, ,Michael Dougherty,66,Adam Scott,3000,Conchata Ferrell,658,Allison Tolman,562,4567,27000,6.2,61788393,86605515,61788393,61788393
232830100,0,Legend,2015,25000000,1872994,40769083.00,R,Dramatization,Factual Book/Real Events,Live Action,Thriller/Suspense,0, ,Brian Helgeland,241,Tom Hardy,27000,Paul Anderson,154,Tara Fitzgerald,151,27659,43000,7,42642077,341732726.4,289152760,42642077
218100100,0,Lion,2015,12000000,51728731,95800000.00,PG-13,Dramatization,Factual Book/Real Events,Live Action,Drama,0, , , , , , , , , , , , , ,,,
199810100,0,Live by Night,2015,65000000,10378555,11400000.00,R,Historical Fiction,Fiction Book/Short Story,Live Action,Drama,0, , , , , , , , , , , , , ,,,
207160100,0,London Has Fallen,2015,60000000,62524260,131333702.00,R,Contemporary Fiction,Original Screenplay,Live Action,Action,1, ,Babak Najafi,24,Gerard Butler,18000,Radha Mitchell,992,Julian Kostov,864,20276,28000,5.9,193857962,160012953.1,80769245.57,193857962
222720100,0,Love the Coopers,2015,18000000,26302731,15864555.00,PG-13,Contemporary Fiction,Original Screenplay,Live Action,Comedy,0, ,Jessie Nelson,24,Olivia Wilde,10000,Alex Borstein,566,Timothée Chalamet,85,10691,0,5.7,42167286,116706651.5,42167286,42167286
142670100,0,Mad Max: Fury Road,2015,150000000,153636354,217105812.00,R,Science Fiction,Original Screenplay,Live Action,Action,1, ,George Miller,750,Tom Hardy,27000,Charlize Theron,9000,Zoë Kravitz,943,40025,191000,8.1,377871241.5,341732726.4,200285717.6,238061929
206440100,0,Magic Mike XXL,2015,14500000,66013057,57696403.00,R,Contemporary Fiction,Original Screenplay,Live Action,Comedy,1, ,Gregory Jacobs,13,Matt Bomer,20000,Channing Tatum,17000,Kevin Nash,642,38963,41000,5.7,123709460,90449948.75,133407955.8,123709460
208650100,0,Max,2015,20000000,42656255,1001902.00,PG,Contemporary Fiction,Original Screenplay,Live Action,Adventure,0, ,Boaz Yakin,132,Jay Hernandez,1000,Joseph Julian Soria,465,Edgar Arreola,455,2851,33000,6.8,42576685,90957408.17,81107640.5,61114947
215990100,0,Maze Runner: The Scorch Trials,2015,61000000,81697192,229000000.00,PG-13,Science Fiction,Fiction Book/Short Story,Live Action,Thriller/Suspense,1, , , , , , , , , , , , , ,,,
212080100,0,Me Before You,2015,20000000,56245075,149200000.00,PG-13,Contemporary Fiction,Fiction Book/Short Story,Live Action,Drama,0, ,Thea Sharrock,17,Sam Claflin,11000,Emilia Clarke,10000,Brendan Coyle,418,21852,51000,7.6,205445075,550710232,205445075,205445075
